customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,monthly_revenue,annualized_revenue,revenue_at_risk,tenure_band,charge_band,cohort_month
CUST-100163,Female,0,No,Yes,30,Yes,No,Month-to-month,Yes,Electronic check,24.93,790.45,No,0,24.93,299.15999999999997,0.0,25-48m,Low,Established
CUST-100164,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,56.59,1709.72,Yes,1,56.59,679.08,56.59,25-48m,Mid,Established
CUST-100165,Male,0,No,No,59,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),78.82,4686.7,No,0,78.82,945.8399999999999,0.0,49-72m,High,Loyal
CUST-100166,Female,0,Yes,No,24,Yes,DSL,Two year,Yes,Mailed check,70.36,1682.0,No,0,70.36,844.3199999999999,0.0,13-24m,High,Developing
CUST-100167,Female,0,Yes,No,13,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),82.6,1062.06,No,0,82.6,991.1999999999999,0.0,13-24m,Premium,Developing
CUST-100168,Male,0,No,No,25,Yes,DSL,One year,No,Mailed check,70.63,1783.33,Yes,1,70.63,847.56,70.63,25-48m,High,Established
CUST-100169,Female,0,Yes,Yes,2,Yes,DSL,Month-to-month,No,Bank transfer (automatic),56.36,128.91,Yes,1,56.36,676.3199999999999,56.36,0-12m,Mid,Recent
CUST-100170,Male,0,No,Yes,8,Yes,No,One year,Yes,Electronic check,24.92,239.35,Yes,1,24.92,299.04,24.92,0-12m,Low,Recent
CUST-100171,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,No,Mailed check,79.51,518.35,Yes,1,79.51,954.1200000000001,79.51,0-12m,High,Recent
CUST-100172,Male,0,No,No,56,No,No,Month-to-month,No,Mailed check,76.96,4335.21,No,0,76.96,923.52,0.0,49-72m,High,Loyal
CUST-100173,Female,1,Yes,No,53,Yes,Fiber optic,Month-to-month,Yes,Electronic check,49.3,2560.7,No,0,49.3,591.5999999999999,0.0,49-72m,Mid,Loyal
CUST-100174,Female,0,No,Yes,51,Yes,DSL,One year,Yes,Mailed check,47.6,2419.56,No,0,47.6,571.2,0.0,49-72m,Mid,Loyal
CUST-100175,Female,1,No,No,34,Yes,DSL,Month-to-month,Yes,Mailed check,45.01,1525.3,No,0,45.01,540.12,0.0,25-48m,Low,Established
CUST-100176,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,No,Mailed check,88.29,4634.73,Yes,1,88.29,1059.48,88.29,49-72m,Premium,Loyal
CUST-100177,Female,0,No,Yes,12,Yes,No,Two year,Yes,Bank transfer (automatic),33.07,397.26,No,0,33.07,396.84000000000003,0.0,0-12m,Low,Recent
CUST-100178,Male,0,Yes,No,65,Yes,No,One year,Yes,Credit card (automatic),54.22,3512.52,No,0,54.22,650.64,0.0,49-72m,Mid,Loyal
CUST-100179,Female,0,No,No,37,Yes,No,Month-to-month,Yes,Credit card (automatic),30.82,1204.51,No,0,30.82,369.84000000000003,0.0,25-48m,Low,Established
CUST-100180,Female,0,Yes,No,68,Yes,No,Two year,Yes,Electronic check,47.6,3217.5,No,0,47.6,571.2,0.0,49-72m,Mid,Loyal
CUST-100181,Male,0,No,Yes,11,No,DSL,Two year,Yes,Bank transfer (automatic),55.67,591.17,No,0,55.67,668.04,0.0,0-12m,Mid,Recent
CUST-100182,Female,0,No,Yes,36,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),36.01,1211.92,No,0,36.01,432.12,0.0,25-48m,Low,Established
CUST-100183,Female,0,No,Yes,51,Yes,No,One year,No,Credit card (automatic),62.3,3167.54,No,0,62.3,747.5999999999999,0.0,49-72m,Mid,Loyal
CUST-100184,Male,1,Yes,No,36,No,Fiber optic,Month-to-month,Yes,Mailed check,69.2,2448.91,No,0,69.2,830.4000000000001,0.0,25-48m,High,Established
CUST-100185,Male,0,No,No,33,Yes,No,One year,Yes,Credit card (automatic),35.17,1149.33,No,0,35.17,422.04,0.0,25-48m,Low,Established
CUST-100186,Male,0,Yes,Yes,12,Yes,DSL,Month-to-month,Yes,Credit card (automatic),76.19,925.08,Yes,1,76.19,914.28,76.19,0-12m,High,Recent
CUST-100187,Male,0,Yes,No,28,Yes,DSL,One year,Yes,Mailed check,38.23,1021.61,No,0,38.23,458.76,0.0,25-48m,Low,Established
CUST-100188,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),79.48,1393.61,Yes,1,79.48,953.76,79.48,13-24m,High,Developing
CUST-100189,Female,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),56.89,1179.6,Yes,1,56.89,682.6800000000001,56.89,13-24m,Mid,Developing
CUST-100190,Female,0,Yes,Yes,50,Yes,Fiber optic,Two year,No,Credit card (automatic),58.57,2905.56,No,0,58.57,702.84,0.0,49-72m,Mid,Loyal
CUST-100191,Female,0,No,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.06,4330.26,Yes,1,95.06,1140.72,95.06,25-48m,Premium,Established
CUST-100192,Female,0,No,Yes,44,Yes,Fiber optic,Two year,No,Credit card (automatic),76.13,3446.21,Yes,1,76.13,913.56,76.13,25-48m,High,Established
CUST-100193,Male,0,No,No,27,Yes,Fiber optic,Two year,No,Credit card (automatic),58.12,1636.92,No,0,58.12,697.4399999999999,0.0,25-48m,Mid,Established
CUST-100194,Male,0,No,No,70,Yes,Fiber optic,Two year,Yes,Credit card (automatic),59.78,4244.98,Yes,1,59.78,717.36,59.78,49-72m,Mid,Loyal
CUST-100195,Male,0,No,No,7,Yes,DSL,Month-to-month,No,Mailed check,18.0,67.73,Yes,1,18.0,216.0,18.0,0-12m,Low,Recent
CUST-100196,Male,1,Yes,No,25,Yes,Fiber optic,Two year,No,Bank transfer (automatic),43.92,1090.02,No,0,43.92,527.04,0.0,25-48m,Low,Established
CUST-100197,Male,0,Yes,No,9,Yes,No,Month-to-month,No,Bank transfer (automatic),45.68,356.98,No,0,45.68,548.16,0.0,0-12m,Low,Recent
CUST-100198,Female,0,No,Yes,25,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),53.19,1412.68,Yes,1,53.19,638.28,53.19,25-48m,Mid,Established
CUST-100199,Female,0,No,Yes,70,Yes,DSL,Two year,Yes,Mailed check,32.82,2334.8,No,0,32.82,393.84000000000003,0.0,49-72m,Low,Loyal
CUST-100200,Female,0,Yes,Yes,27,Yes,Fiber optic,One year,No,Mailed check,80.56,2127.75,No,0,80.56,966.72,0.0,25-48m,Premium,Established
CUST-100201,Female,0,Yes,No,66,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),98.74,6533.47,Yes,1,98.74,1184.8799999999999,98.74,49-72m,Premium,Loyal
CUST-100202,Male,0,No,No,36,Yes,DSL,Month-to-month,No,Credit card (automatic),54.13,1881.96,No,0,54.13,649.5600000000001,0.0,25-48m,Mid,Established
CUST-100203,Male,0,No,No,51,Yes,DSL,Two year,Yes,Credit card (automatic),81.25,4137.61,Yes,1,81.25,975.0,81.25,49-72m,Premium,Loyal
CUST-100204,Female,0,No,No,33,Yes,Fiber optic,One year,Yes,Electronic check,85.95,2828.45,No,0,85.95,1031.4,0.0,25-48m,Premium,Established
CUST-100205,Male,0,No,Yes,20,Yes,DSL,Month-to-month,No,Credit card (automatic),48.51,1003.48,No,0,48.51,582.12,0.0,13-24m,Mid,Developing
CUST-100206,Male,0,No,No,56,Yes,Fiber optic,Two year,Yes,Credit card (automatic),45.99,2619.89,No,0,45.99,551.88,0.0,49-72m,Low,Loyal
CUST-100207,Female,1,No,No,70,Yes,DSL,Month-to-month,Yes,Electronic check,109.67,7677.81,Yes,1,109.67,1316.04,109.67,49-72m,Premium,Loyal
CUST-100208,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,No,Electronic check,45.43,853.09,Yes,1,45.43,545.16,45.43,13-24m,Low,Developing
CUST-100209,Female,0,No,No,57,Yes,DSL,One year,No,Electronic check,56.6,3126.2,No,0,56.6,679.2,0.0,49-72m,Mid,Loyal
CUST-100210,Female,0,No,Yes,19,Yes,Fiber optic,Two year,Yes,Credit card (automatic),105.25,2070.05,No,0,105.25,1263.0,0.0,13-24m,Premium,Developing
CUST-100211,Female,0,No,No,52,Yes,DSL,Month-to-month,Yes,Credit card (automatic),57.48,2959.37,No,0,57.48,689.76,0.0,49-72m,Mid,Loyal
CUST-100212,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.77,5691.49,Yes,1,99.77,1197.24,99.77,49-72m,Premium,Loyal
CUST-100213,Female,0,No,Yes,33,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),47.52,1668.16,No,0,47.52,570.24,0.0,25-48m,Mid,Established
CUST-100214,Male,0,No,Yes,54,Yes,Fiber optic,Two year,No,Mailed check,65.04,3458.43,No,0,65.04,780.48,0.0,49-72m,High,Loyal
CUST-100215,Male,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),93.89,1878.76,Yes,1,93.89,1126.68,93.89,13-24m,Premium,Developing
CUST-100216,Female,0,No,No,6,No,DSL,Month-to-month,Yes,Electronic check,59.72,380.68,Yes,1,59.72,716.64,59.72,0-12m,Mid,Recent
CUST-100217,Male,0,No,No,7,Yes,No,Two year,Yes,Mailed check,36.19,302.49,No,0,36.19,434.28,0.0,0-12m,Low,Recent
CUST-100218,Female,0,No,Yes,33,Yes,DSL,Month-to-month,Yes,Electronic check,86.38,2850.59,Yes,1,86.38,1036.56,86.38,25-48m,Premium,Established
CUST-100219,Male,0,No,Yes,65,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),50.16,3313.3,Yes,1,50.16,601.92,50.16,49-72m,Mid,Loyal
CUST-100220,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),119.29,1174.2,Yes,1,119.29,1431.48,119.29,0-12m,Premium,Recent
CUST-100221,Male,0,No,No,33,Yes,No,Two year,No,Bank transfer (automatic),56.83,1899.85,No,0,56.83,681.96,0.0,25-48m,Mid,Established
CUST-100222,Male,0,Yes,Yes,51,No,Fiber optic,Month-to-month,No,Credit card (automatic),62.14,3187.77,Yes,1,62.14,745.6800000000001,62.14,49-72m,Mid,Loyal
CUST-100223,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,64.83,968.35,Yes,1,64.83,777.96,64.83,13-24m,High,Developing
CUST-100224,Female,0,No,No,52,Yes,No,Month-to-month,No,Credit card (automatic),84.06,4385.68,No,0,84.06,1008.72,0.0,49-72m,Premium,Loyal
CUST-100225,Female,0,No,No,23,Yes,Fiber optic,One year,No,Electronic check,62.19,1391.01,No,0,62.19,746.28,0.0,13-24m,Mid,Developing
CUST-100226,Male,0,No,No,59,Yes,Fiber optic,One year,Yes,Credit card (automatic),59.61,3503.55,No,0,59.61,715.3199999999999,0.0,49-72m,Mid,Loyal
CUST-100227,Female,0,No,No,42,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.22,3941.33,No,0,95.22,1142.6399999999999,0.0,25-48m,Premium,Established
CUST-100228,Female,0,Yes,No,40,No,DSL,Month-to-month,Yes,Credit card (automatic),39.19,1547.73,No,0,39.19,470.28,0.0,25-48m,Low,Established
CUST-100229,Male,0,Yes,Yes,13,Yes,Fiber optic,Two year,Yes,Electronic check,60.28,834.86,No,0,60.28,723.36,0.0,13-24m,Mid,Developing
CUST-100230,Female,0,Yes,No,34,Yes,DSL,Month-to-month,No,Credit card (automatic),71.85,2461.82,Yes,1,71.85,862.1999999999999,71.85,25-48m,High,Established
CUST-100231,Female,1,No,No,62,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),54.52,3394.1,Yes,1,54.52,654.24,54.52,49-72m,Mid,Loyal
CUST-100232,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,35.56,35.56,Yes,1,35.56,426.72,35.56,0-12m,Low,Recent
CUST-100233,Female,0,No,No,55,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),71.52,3948.0,No,0,71.52,858.24,0.0,49-72m,High,Loyal
CUST-100234,Male,0,Yes,Yes,36,Yes,No,Month-to-month,No,Credit card (automatic),57.14,2054.22,No,0,57.14,685.6800000000001,0.0,25-48m,Mid,Established
CUST-100235,Male,1,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Mailed check,55.06,2887.3,Yes,1,55.06,660.72,55.06,49-72m,Mid,Loyal
CUST-100236,Female,0,Yes,No,48,Yes,DSL,Month-to-month,No,Mailed check,44.04,2176.16,Yes,1,44.04,528.48,44.04,25-48m,Low,Established
CUST-100237,Male,0,No,Yes,32,Yes,Fiber optic,Month-to-month,No,Mailed check,97.63,3105.76,Yes,1,97.63,1171.56,97.63,25-48m,Premium,Established
CUST-100238,Male,0,No,No,23,No,Fiber optic,One year,Yes,Bank transfer (automatic),81.62,1863.06,No,0,81.62,979.44,0.0,13-24m,Premium,Developing
CUST-100239,Female,0,No,No,46,Yes,Fiber optic,One year,Yes,Credit card (automatic),62.04,2895.16,No,0,62.04,744.48,0.0,25-48m,Mid,Established
CUST-100240,Female,0,No,No,11,No,DSL,Month-to-month,Yes,Bank transfer (automatic),90.26,965.71,Yes,1,90.26,1083.1200000000001,90.26,0-12m,Premium,Recent
CUST-100241,Male,0,Yes,No,43,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),67.32,2898.69,No,0,67.32,807.8399999999999,0.0,25-48m,High,Established
CUST-100242,Female,0,Yes,Yes,7,Yes,DSL,Month-to-month,Yes,Credit card (automatic),109.36,675.67,Yes,1,109.36,1312.32,109.36,0-12m,Premium,Recent
CUST-100243,Female,1,No,No,47,Yes,No,One year,No,Credit card (automatic),56.61,2646.81,No,0,56.61,679.3199999999999,0.0,25-48m,Mid,Established
CUST-100244,Female,1,No,Yes,46,Yes,DSL,Month-to-month,No,Mailed check,39.42,1872.05,Yes,1,39.42,473.04,39.42,25-48m,Low,Established
CUST-100245,Male,1,Yes,No,7,Yes,DSL,One year,Yes,Credit card (automatic),55.51,403.66,No,0,55.51,666.12,0.0,0-12m,Mid,Recent
CUST-100246,Male,0,Yes,No,55,Yes,DSL,Month-to-month,Yes,Mailed check,56.56,3151.27,No,0,56.56,678.72,0.0,49-72m,Mid,Loyal
CUST-100247,Male,0,No,No,30,No,DSL,Month-to-month,Yes,Bank transfer (automatic),76.81,2347.33,No,0,76.81,921.72,0.0,25-48m,High,Established
CUST-100248,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Mailed check,63.32,3669.96,No,0,63.32,759.84,0.0,49-72m,Mid,Loyal
CUST-100249,Female,0,Yes,No,3,Yes,DSL,Month-to-month,Yes,Credit card (automatic),45.2,119.98,Yes,1,45.2,542.4000000000001,45.2,0-12m,Low,Recent
CUST-100250,Female,0,Yes,No,13,Yes,No,Month-to-month,No,Bank transfer (automatic),54.96,756.88,Yes,1,54.96,659.52,54.96,13-24m,Mid,Developing
CUST-100251,Male,0,No,No,36,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),92.0,3412.0,No,0,92.0,1104.0,0.0,25-48m,Premium,Established
CUST-100252,Male,1,Yes,No,14,Yes,No,Two year,Yes,Mailed check,31.74,443.18,No,0,31.74,380.88,0.0,13-24m,Low,Developing
CUST-100253,Male,0,Yes,No,24,Yes,No,Month-to-month,No,Bank transfer (automatic),46.61,1059.26,No,0,46.61,559.3199999999999,0.0,13-24m,Low,Developing
CUST-100254,Male,0,Yes,Yes,48,Yes,Fiber optic,Two year,Yes,Credit card (automatic),40.71,1927.31,No,0,40.71,488.52,0.0,25-48m,Low,Established
CUST-100255,Male,0,Yes,Yes,11,Yes,No,Two year,No,Mailed check,22.5,268.58,No,0,22.5,270.0,0.0,0-12m,Low,Recent
CUST-100256,Female,0,No,Yes,49,Yes,Fiber optic,Two year,No,Credit card (automatic),51.4,2443.82,No,0,51.4,616.8,0.0,49-72m,Mid,Loyal
CUST-100257,Male,0,Yes,Yes,8,Yes,Fiber optic,One year,Yes,Mailed check,82.29,624.03,No,0,82.29,987.48,0.0,0-12m,Premium,Recent
CUST-100258,Female,0,Yes,No,13,Yes,Fiber optic,One year,Yes,Electronic check,75.63,968.35,Yes,1,75.63,907.56,75.63,13-24m,High,Developing
CUST-100259,Male,0,No,No,43,Yes,DSL,Month-to-month,No,Bank transfer (automatic),62.75,2703.19,No,0,62.75,753.0,0.0,25-48m,Mid,Established
CUST-100260,Female,0,No,Yes,58,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),61.87,3669.3,Yes,1,61.87,742.4399999999999,61.87,49-72m,Mid,Loyal
CUST-100261,Female,1,Yes,Yes,13,Yes,No,Two year,Yes,Mailed check,18.0,264.95,No,0,18.0,216.0,0.0,13-24m,Low,Developing
CUST-100262,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),105.33,2267.14,No,0,105.33,1263.96,0.0,13-24m,Premium,Developing
CUST-100263,Male,0,No,No,67,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),24.12,1716.04,No,0,24.12,289.44,0.0,49-72m,Low,Loyal
CUST-100264,Male,0,No,No,72,Yes,DSL,Month-to-month,Yes,Credit card (automatic),79.28,5707.42,No,0,79.28,951.36,0.0,49-72m,High,Loyal
CUST-100265,Male,0,No,No,42,Yes,Fiber optic,Two year,Yes,Credit card (automatic),62.83,2563.24,No,0,62.83,753.96,0.0,25-48m,Mid,Established
CUST-100266,Female,0,Yes,No,33,Yes,DSL,Month-to-month,Yes,Credit card (automatic),64.15,2070.22,No,0,64.15,769.8000000000001,0.0,25-48m,High,Established
CUST-100267,Male,0,No,No,25,Yes,Fiber optic,One year,No,Mailed check,69.82,1699.04,No,0,69.82,837.8399999999999,0.0,25-48m,High,Established
CUST-100268,Female,0,Yes,No,45,Yes,No,Two year,No,Electronic check,19.41,812.79,No,0,19.41,232.92000000000002,0.0,25-48m,Low,Established
CUST-100269,Female,0,Yes,No,43,Yes,DSL,Two year,Yes,Electronic check,76.36,3306.56,No,0,76.36,916.3199999999999,0.0,25-48m,High,Established
CUST-100270,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),41.1,804.2,No,0,41.1,493.20000000000005,0.0,13-24m,Low,Developing
CUST-100271,Male,0,No,Yes,2,Yes,Fiber optic,Two year,No,Bank transfer (automatic),69.21,182.62,Yes,1,69.21,830.52,69.21,0-12m,High,Recent
CUST-100272,Female,0,Yes,No,11,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),47.09,554.64,No,0,47.09,565.08,0.0,0-12m,Mid,Recent
CUST-100273,Female,0,Yes,No,70,Yes,No,Month-to-month,Yes,Electronic check,32.61,2262.16,No,0,32.61,391.32,0.0,49-72m,Low,Loyal
CUST-100274,Male,0,No,Yes,31,Yes,DSL,One year,Yes,Bank transfer (automatic),61.2,1938.41,No,0,61.2,734.4000000000001,0.0,25-48m,Mid,Established
CUST-100275,Female,1,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),66.36,2273.43,Yes,1,66.36,796.3199999999999,66.36,25-48m,High,Established
CUST-100276,Male,0,Yes,No,34,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),81.05,2717.8,No,0,81.05,972.5999999999999,0.0,25-48m,Premium,Established
CUST-100277,Male,0,Yes,No,57,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.21,2373.7,No,0,41.21,494.52,0.0,49-72m,Low,Loyal
CUST-100278,Female,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.53,443.22,No,0,90.53,1086.3600000000001,0.0,0-12m,Premium,Recent
CUST-100279,Male,1,No,No,6,Yes,DSL,Month-to-month,Yes,Mailed check,92.99,529.81,Yes,1,92.99,1115.8799999999999,92.99,0-12m,Premium,Recent
CUST-100280,Male,0,Yes,No,20,Yes,DSL,Month-to-month,No,Bank transfer (automatic),76.79,1530.69,Yes,1,76.79,921.48,76.79,13-24m,High,Developing
CUST-100281,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),85.02,3120.06,No,0,85.02,1020.24,0.0,25-48m,Premium,Established
CUST-100282,Male,1,No,Yes,49,Yes,DSL,One year,No,Bank transfer (automatic),114.55,5670.55,No,0,114.55,1374.6,0.0,49-72m,Premium,Loyal
CUST-100283,Male,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),38.91,1419.94,Yes,1,38.91,466.91999999999996,38.91,25-48m,Low,Established
CUST-100284,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),93.68,2981.77,No,0,93.68,1124.16,0.0,25-48m,Premium,Established
CUST-100285,Female,0,Yes,No,68,Yes,No,One year,Yes,Mailed check,75.99,5190.78,No,0,75.99,911.8799999999999,0.0,49-72m,High,Loyal
CUST-100286,Male,1,No,No,12,Yes,DSL,One year,Yes,Bank transfer (automatic),79.54,915.67,No,0,79.54,954.48,0.0,0-12m,High,Recent
CUST-100287,Female,0,No,No,42,No,No,Month-to-month,Yes,Mailed check,83.89,3575.98,No,0,83.89,1006.6800000000001,0.0,25-48m,Premium,Established
CUST-100288,Male,0,No,Yes,40,Yes,DSL,Two year,Yes,Mailed check,101.02,4083.57,No,0,101.02,1212.24,0.0,25-48m,Premium,Established
CUST-100289,Female,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,62.59,2277.57,Yes,1,62.59,751.08,62.59,25-48m,Mid,Established
CUST-100290,Male,0,No,No,59,Yes,DSL,Two year,Yes,Bank transfer (automatic),56.27,3283.83,No,0,56.27,675.24,0.0,49-72m,Mid,Loyal
CUST-100291,Male,0,No,No,20,Yes,DSL,Month-to-month,Yes,Credit card (automatic),81.67,1591.72,Yes,1,81.67,980.04,81.67,13-24m,Premium,Developing
CUST-100292,Female,0,Yes,No,69,No,Fiber optic,One year,No,Bank transfer (automatic),56.27,3907.44,No,0,56.27,675.24,0.0,49-72m,Mid,Loyal
CUST-100293,Male,0,Yes,No,24,Yes,Fiber optic,Two year,Yes,Electronic check,121.65,2907.28,No,0,121.65,1459.8000000000002,0.0,13-24m,Premium,Developing
CUST-100294,Male,1,Yes,No,40,No,DSL,Two year,No,Bank transfer (automatic),79.35,3218.97,Yes,1,79.35,952.1999999999999,79.35,25-48m,High,Established
CUST-100295,Male,0,Yes,No,38,Yes,DSL,One year,Yes,Mailed check,71.02,2758.06,No,0,71.02,852.24,0.0,25-48m,High,Established
CUST-100296,Female,0,Yes,Yes,62,Yes,Fiber optic,One year,Yes,Electronic check,38.98,2493.39,Yes,1,38.98,467.76,38.98,49-72m,Low,Loyal
CUST-100297,Male,0,No,Yes,32,Yes,No,Month-to-month,Yes,Electronic check,47.54,1523.91,Yes,1,47.54,570.48,47.54,25-48m,Mid,Established
CUST-100298,Male,0,No,Yes,21,No,Fiber optic,One year,No,Credit card (automatic),43.92,961.94,Yes,1,43.92,527.04,43.92,13-24m,Low,Developing
CUST-100299,Female,1,Yes,No,2,Yes,Fiber optic,One year,Yes,Mailed check,86.72,150.18,Yes,1,86.72,1040.6399999999999,86.72,0-12m,Premium,Recent
CUST-100300,Male,0,No,No,27,Yes,Fiber optic,Two year,No,Electronic check,18.0,495.77,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-100301,Male,0,No,No,60,Yes,DSL,Month-to-month,No,Electronic check,100.44,6024.0,No,0,100.44,1205.28,0.0,49-72m,Premium,Loyal
CUST-100302,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),60.67,60.67,Yes,1,60.67,728.04,60.67,0-12m,Mid,Recent
CUST-100303,Female,0,No,Yes,65,Yes,DSL,One year,Yes,Credit card (automatic),32.78,2212.78,No,0,32.78,393.36,0.0,49-72m,Low,Loyal
CUST-100304,Male,0,No,Yes,40,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.64,2725.21,Yes,1,69.64,835.6800000000001,69.64,25-48m,High,Established
CUST-100305,Female,0,No,No,11,Yes,DSL,Month-to-month,Yes,Electronic check,70.37,773.85,Yes,1,70.37,844.44,70.37,0-12m,High,Recent
CUST-100306,Male,0,Yes,No,22,Yes,DSL,Month-to-month,No,Mailed check,68.59,1511.4,No,0,68.59,823.08,0.0,13-24m,High,Developing
CUST-100307,Male,0,Yes,No,40,Yes,Fiber optic,One year,No,Bank transfer (automatic),100.35,4042.95,No,0,100.35,1204.1999999999998,0.0,25-48m,Premium,Established
CUST-100308,Male,0,No,No,23,Yes,No,Month-to-month,Yes,Electronic check,50.38,1109.37,Yes,1,50.38,604.5600000000001,50.38,13-24m,Mid,Developing
CUST-100309,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Mailed check,87.51,686.63,Yes,1,87.51,1050.1200000000001,87.51,0-12m,Premium,Recent
CUST-100310,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Yes,Electronic check,64.53,3070.63,No,0,64.53,774.36,0.0,25-48m,High,Established
CUST-100311,Female,1,Yes,No,49,Yes,DSL,Two year,No,Mailed check,71.39,3398.11,No,0,71.39,856.6800000000001,0.0,49-72m,High,Loyal
CUST-100312,Male,0,Yes,Yes,9,Yes,DSL,One year,Yes,Electronic check,41.21,423.2,Yes,1,41.21,494.52,41.21,0-12m,Low,Recent
CUST-100313,Male,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,No,Electronic check,75.68,1523.13,No,0,75.68,908.1600000000001,0.0,13-24m,High,Developing
CUST-100314,Male,0,No,No,18,Yes,DSL,Month-to-month,Yes,Electronic check,53.32,887.62,No,0,53.32,639.84,0.0,13-24m,Mid,Developing
CUST-100315,Female,0,Yes,No,48,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),99.03,4796.08,No,0,99.03,1188.3600000000001,0.0,25-48m,Premium,Established
CUST-100316,Male,0,No,Yes,53,Yes,DSL,Month-to-month,Yes,Mailed check,71.66,3782.91,No,0,71.66,859.92,0.0,49-72m,High,Loyal
CUST-100317,Male,0,No,Yes,53,Yes,DSL,One year,Yes,Credit card (automatic),84.58,4469.23,No,0,84.58,1014.96,0.0,49-72m,Premium,Loyal
CUST-100318,Female,0,No,No,68,No,No,Month-to-month,No,Mailed check,47.77,3235.71,No,0,47.77,573.24,0.0,49-72m,Mid,Loyal
CUST-100319,Female,0,Yes,Yes,56,Yes,Fiber optic,Two year,No,Electronic check,101.74,5745.79,Yes,1,101.74,1220.8799999999999,101.74,49-72m,Premium,Loyal
CUST-100320,Female,0,Yes,No,24,Yes,DSL,Month-to-month,Yes,Electronic check,35.67,831.25,No,0,35.67,428.04,0.0,13-24m,Low,Developing
CUST-100321,Female,0,No,No,8,No,DSL,One year,No,Credit card (automatic),67.5,566.78,No,0,67.5,810.0,0.0,0-12m,High,Recent
CUST-100322,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),48.88,2148.25,Yes,1,48.88,586.5600000000001,48.88,25-48m,Mid,Established
CUST-100323,Female,0,Yes,Yes,66,Yes,Fiber optic,Two year,Yes,Mailed check,18.0,1202.85,No,0,18.0,216.0,0.0,49-72m,Low,Loyal
